CSZ_LNK_KEY,P_YYYYMM,ENTR_NO,CUST_NO,BILL_ACNT_NO,PROD_NO,AG10_AGJU_ID,CUST_AGE,SEX_DIVS_CD,SEX_DIVS_NM,PP_CD,PP_NM,ENTR_STUS_CD,ENTR_STUS_NM,RMNG_NATN_NM,DPTR_DT,HMCML_DT,ABRD_STAY_DAYS,SPPS_CD,SPPS_NM,SPPS_ENTR_STUS_CD,SPPS_ENTR_STUS_NM,SPPS_FRST_ENTR_DT,SPPS_STRT_DT,SPPS_END_DT,RTNG_STRT_DT,RTNG_END_DT,PP_USE_DAYS,MERT_USE_DAYS,DATA_USAG,RMNG_LTTR_CNT,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
320006,202609,ENTR-ROAMING-POST-0006,320006,BILL-320006,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260911,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260911,20260911,99991231,20260911,,1,0,126000000,1,2026-09-11T21:00:00,synthetic-seeder
320015,202609,ENTR-ROAMING-POST-0015,320015,BILL-320015,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260911,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260911,20260911,99991231,,,0,0,0,0,2026-09-11T21:00:00,synthetic-seeder
320018,202609,ENTR-ROAMING-POST-0018,320018,BILL-320018,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260911,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260911,20260911,99991231,20260911,,1,0,138000000,1,2026-09-11T21:00:00,synthetic-seeder
320020,202609,ENTR-ROAMING-POST-0020,320020,BILL-320020,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260911,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260911,20260911,99991231,,,0,0,0,0,2026-09-11T21:00:00,synthetic-seeder
320105,202609,ENTR-ROAMING-POST-0105,320105,BILL-320105,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,,,0,0,0,0,2026-09-12T21:00:00,synthetic-seeder
320118,202609,ENTR-ROAMING-POST-0118,320118,BILL-320118,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,138000000,1,2026-09-12T21:00:00,synthetic-seeder
320110,202609,ENTR-ROAMING-POST-0110,320110,BILL-320110,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,,,0,0,0,0,2026-09-12T21:00:00,synthetic-seeder
320106,202609,ENTR-ROAMING-POST-0106,320106,BILL-320106,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,126000000,1,2026-09-12T21:00:00,synthetic-seeder
320119,202609,ENTR-ROAMING-POST-0119,320119,BILL-320119,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,139000000,1,2026-09-12T21:00:00,synthetic-seeder
320113,202609,ENTR-ROAMING-POST-0113,320113,BILL-320113,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,133000000,1,2026-09-12T21:00:00,synthetic-seeder
320112,202609,ENTR-ROAMING-POST-0112,320112,BILL-320112,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,132000000,1,2026-09-12T21:00:00,synthetic-seeder
320116,202609,ENTR-ROAMING-POST-0116,320116,BILL-320116,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,136000000,1,2026-09-12T21:00:00,synthetic-seeder
320109,202609,ENTR-ROAMING-POST-0109,320109,BILL-320109,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,129000000,1,2026-09-12T21:00:00,synthetic-seeder
320117,202609,ENTR-ROAMING-POST-0117,320117,BILL-320117,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,137000000,1,2026-09-12T21:00:00,synthetic-seeder
320115,202609,ENTR-ROAMING-POST-0115,320115,BILL-320115,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,,,0,0,0,0,2026-09-12T21:00:00,synthetic-seeder
320102,202609,ENTR-ROAMING-POST-0102,320102,BILL-320102,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,122000000,1,2026-09-12T21:00:00,synthetic-seeder
320104,202609,ENTR-ROAMING-POST-0104,320104,BILL-320104,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,124000000,1,2026-09-12T21:00:00,synthetic-seeder
320108,202609,ENTR-ROAMING-POST-0108,320108,BILL-320108,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,128000000,1,2026-09-12T21:00:00,synthetic-seeder
320120,202609,ENTR-ROAMING-POST-0120,320120,BILL-320120,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,,,0,0,0,0,2026-09-12T21:00:00,synthetic-seeder
320101,202609,ENTR-ROAMING-POST-0101,320101,BILL-320101,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,121000000,1,2026-09-12T21:00:00,synthetic-seeder
320114,202609,ENTR-ROAMING-POST-0114,320114,BILL-320114,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,134000000,1,2026-09-12T21:00:00,synthetic-seeder
320107,202609,ENTR-ROAMING-POST-0107,320107,BILL-320107,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,127000000,1,2026-09-12T21:00:00,synthetic-seeder
320103,202609,ENTR-ROAMING-POST-0103,320103,BILL-320103,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,123000000,1,2026-09-12T21:00:00,synthetic-seeder
320111,202609,ENTR-ROAMING-POST-0111,320111,BILL-320111,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260912,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260912,20260912,99991231,20260912,,1,0,131000000,1,2026-09-12T21:00:00,synthetic-seeder
320211,202609,ENTR-ROAMING-POST-0211,320211,BILL-320211,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,131000000,1,2026-09-13T21:00:00,synthetic-seeder
320216,202609,ENTR-ROAMING-POST-0216,320216,BILL-320216,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,136000000,1,2026-09-13T21:00:00,synthetic-seeder
320203,202609,ENTR-ROAMING-POST-0203,320203,BILL-320203,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,123000000,1,2026-09-13T21:00:00,synthetic-seeder
320208,202609,ENTR-ROAMING-POST-0208,320208,BILL-320208,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,128000000,1,2026-09-13T21:00:00,synthetic-seeder
320214,202609,ENTR-ROAMING-POST-0214,320214,BILL-320214,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,134000000,1,2026-09-13T21:00:00,synthetic-seeder
320210,202609,ENTR-ROAMING-POST-0210,320210,BILL-320210,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,,,0,0,0,0,2026-09-13T21:00:00,synthetic-seeder
320215,202609,ENTR-ROAMING-POST-0215,320215,BILL-320215,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,,,0,0,0,0,2026-09-13T21:00:00,synthetic-seeder
320207,202609,ENTR-ROAMING-POST-0207,320207,BILL-320207,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,127000000,1,2026-09-13T21:00:00,synthetic-seeder
320204,202609,ENTR-ROAMING-POST-0204,320204,BILL-320204,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,124000000,1,2026-09-13T21:00:00,synthetic-seeder
320205,202609,ENTR-ROAMING-POST-0205,320205,BILL-320205,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,,,0,0,0,0,2026-09-13T21:00:00,synthetic-seeder
320212,202609,ENTR-ROAMING-POST-0212,320212,BILL-320212,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,132000000,1,2026-09-13T21:00:00,synthetic-seeder
320213,202609,ENTR-ROAMING-POST-0213,320213,BILL-320213,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,133000000,1,2026-09-13T21:00:00,synthetic-seeder
320201,202609,ENTR-ROAMING-POST-0201,320201,BILL-320201,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,121000000,1,2026-09-13T21:00:00,synthetic-seeder
320202,202609,ENTR-ROAMING-POST-0202,320202,BILL-320202,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,122000000,1,2026-09-13T21:00:00,synthetic-seeder
320219,202609,ENTR-ROAMING-POST-0219,320219,BILL-320219,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,139000000,1,2026-09-13T21:00:00,synthetic-seeder
320218,202609,ENTR-ROAMING-POST-0218,320218,BILL-320218,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,138000000,1,2026-09-13T21:00:00,synthetic-seeder
320206,202609,ENTR-ROAMING-POST-0206,320206,BILL-320206,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,126000000,1,2026-09-13T21:00:00,synthetic-seeder
320209,202609,ENTR-ROAMING-POST-0209,320209,BILL-320209,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,129000000,1,2026-09-13T21:00:00,synthetic-seeder
320217,202609,ENTR-ROAMING-POST-0217,320217,BILL-320217,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,20260913,,1,0,137000000,1,2026-09-13T21:00:00,synthetic-seeder
320220,202609,ENTR-ROAMING-POST-0220,320220,BILL-320220,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260913,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260913,20260913,99991231,,,0,0,0,0,2026-09-13T21:00:00,synthetic-seeder
320306,202609,ENTR-ROAMING-POST-0306,320306,BILL-320306,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,126000000,1,2026-09-14T21:00:00,synthetic-seeder
320317,202609,ENTR-ROAMING-POST-0317,320317,BILL-320317,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,137000000,1,2026-09-14T21:00:00,synthetic-seeder
320315,202609,ENTR-ROAMING-POST-0315,320315,BILL-320315,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,,,0,0,0,0,2026-09-14T21:00:00,synthetic-seeder
320314,202609,ENTR-ROAMING-POST-0314,320314,BILL-320314,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,134000000,1,2026-09-14T21:00:00,synthetic-seeder
320311,202609,ENTR-ROAMING-POST-0311,320311,BILL-320311,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,131000000,1,2026-09-14T21:00:00,synthetic-seeder
320316,202609,ENTR-ROAMING-POST-0316,320316,BILL-320316,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,136000000,1,2026-09-14T21:00:00,synthetic-seeder
320302,202609,ENTR-ROAMING-POST-0302,320302,BILL-320302,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,122000000,1,2026-09-14T21:00:00,synthetic-seeder
320309,202609,ENTR-ROAMING-POST-0309,320309,BILL-320309,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,129000000,1,2026-09-14T21:00:00,synthetic-seeder
320308,202609,ENTR-ROAMING-POST-0308,320308,BILL-320308,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,128000000,1,2026-09-14T21:00:00,synthetic-seeder
320310,202609,ENTR-ROAMING-POST-0310,320310,BILL-320310,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,,,0,0,0,0,2026-09-14T21:00:00,synthetic-seeder
320303,202609,ENTR-ROAMING-POST-0303,320303,BILL-320303,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,123000000,1,2026-09-14T21:00:00,synthetic-seeder
320301,202609,ENTR-ROAMING-POST-0301,320301,BILL-320301,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,121000000,1,2026-09-14T21:00:00,synthetic-seeder
320320,202609,ENTR-ROAMING-POST-0320,320320,BILL-320320,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,,,0,0,0,0,2026-09-14T21:00:00,synthetic-seeder
320312,202609,ENTR-ROAMING-POST-0312,320312,BILL-320312,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,132000000,1,2026-09-14T21:00:00,synthetic-seeder
320319,202609,ENTR-ROAMING-POST-0319,320319,BILL-320319,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,139000000,1,2026-09-14T21:00:00,synthetic-seeder
320304,202609,ENTR-ROAMING-POST-0304,320304,BILL-320304,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,124000000,1,2026-09-14T21:00:00,synthetic-seeder
320318,202609,ENTR-ROAMING-POST-0318,320318,BILL-320318,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,138000000,1,2026-09-14T21:00:00,synthetic-seeder
320305,202609,ENTR-ROAMING-POST-0305,320305,BILL-320305,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,,,0,0,0,0,2026-09-14T21:00:00,synthetic-seeder
320307,202609,ENTR-ROAMING-POST-0307,320307,BILL-320307,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,127000000,1,2026-09-14T21:00:00,synthetic-seeder
320313,202609,ENTR-ROAMING-POST-0313,320313,BILL-320313,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260914,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260914,20260914,99991231,20260914,,1,0,133000000,1,2026-09-14T21:00:00,synthetic-seeder
320401,202609,ENTR-ROAMING-POST-0401,320401,BILL-320401,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,121000000,1,2026-09-15T21:00:00,synthetic-seeder
320403,202609,ENTR-ROAMING-POST-0403,320403,BILL-320403,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,123000000,1,2026-09-15T21:00:00,synthetic-seeder
320406,202609,ENTR-ROAMING-POST-0406,320406,BILL-320406,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,126000000,1,2026-09-15T21:00:00,synthetic-seeder
320408,202609,ENTR-ROAMING-POST-0408,320408,BILL-320408,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,128000000,1,2026-09-15T21:00:00,synthetic-seeder
320420,202609,ENTR-ROAMING-POST-0420,320420,BILL-320420,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,,,0,0,0,0,2026-09-15T21:00:00,synthetic-seeder
320404,202609,ENTR-ROAMING-POST-0404,320404,BILL-320404,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,124000000,1,2026-09-15T21:00:00,synthetic-seeder
320417,202609,ENTR-ROAMING-POST-0417,320417,BILL-320417,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,137000000,1,2026-09-15T21:00:00,synthetic-seeder
320411,202609,ENTR-ROAMING-POST-0411,320411,BILL-320411,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,131000000,1,2026-09-15T21:00:00,synthetic-seeder
320414,202609,ENTR-ROAMING-POST-0414,320414,BILL-320414,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,134000000,1,2026-09-15T21:00:00,synthetic-seeder
320405,202609,ENTR-ROAMING-POST-0405,320405,BILL-320405,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,,,0,0,0,0,2026-09-15T21:00:00,synthetic-seeder
320409,202609,ENTR-ROAMING-POST-0409,320409,BILL-320409,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,129000000,1,2026-09-15T21:00:00,synthetic-seeder
320416,202609,ENTR-ROAMING-POST-0416,320416,BILL-320416,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,136000000,1,2026-09-15T21:00:00,synthetic-seeder
320407,202609,ENTR-ROAMING-POST-0407,320407,BILL-320407,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,127000000,1,2026-09-15T21:00:00,synthetic-seeder
320412,202609,ENTR-ROAMING-POST-0412,320412,BILL-320412,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,132000000,1,2026-09-15T21:00:00,synthetic-seeder
320410,202609,ENTR-ROAMING-POST-0410,320410,BILL-320410,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,,,0,0,0,0,2026-09-15T21:00:00,synthetic-seeder
320419,202609,ENTR-ROAMING-POST-0419,320419,BILL-320419,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,139000000,1,2026-09-15T21:00:00,synthetic-seeder
