CZ_LNK_KEY,P_YYYYMMDD,GA_LNK_KEY,BASE_DT,CLT_ID,SESN_ID,PTPN_SESN_TM,CUST_NO,ENTR_NO,LOG_DTTM,SESN_STAY_TM,EVET_NM,EVET_ACT_NM,EVET_ACT_CATG_NM,EVET_ACT_LABE_NM,PAGE_STAY_TM,REP_CHNL_MENU_NM,REP_CHNL_MENU_LVL1_NM,REP_CHNL_MENU_LVL2_NM,REP_CHNL_MENU_LVL3_NM,ABTEST_ID,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
210107,2026-09-09,2101070303,20260909,CLT-210107,SESN-PAY-B-0107-3,29,210107,ENTR-PAYMENT-BASELINE-0107,20260909121510,29,interaction,consent_sheet_shown,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T14:15:10,synthetic-seeder
210107,2026-09-09,2101070304,20260909,CLT-210107,SESN-PAY-B-0107-3,29,210107,ENTR-PAYMENT-BASELINE-0107,20260909121515,29,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,9,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T14:15:15,synthetic-seeder
210108,2026-09-07,2101080101,20260907,CLT-210108,SESN-PAY-B-0108-1,20,210108,ENTR-PAYMENT-BASELINE-0108,20260907130500,20,interaction,limit_page_entered,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T15:05:00,synthetic-seeder
210108,2026-09-07,2101080102,20260907,CLT-210108,SESN-PAY-B-0108-1,20,210108,ENTR-PAYMENT-BASELINE-0108,20260907130511,20,interaction,limit_slider_changed,payment_limit_change,limit_150000,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T15:05:11,synthetic-seeder
210108,2026-09-07,2101080103,20260907,CLT-210108,SESN-PAY-B-0108-1,20,210108,ENTR-PAYMENT-BASELINE-0108,20260907130521,20,interaction,consent_sheet_shown,payment_limit_change,limit_150000,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T15:05:21,synthetic-seeder
210108,2026-09-07,2101080104,20260907,CLT-210108,SESN-PAY-B-0108-1,20,210108,ENTR-PAYMENT-BASELINE-0108,20260907130528,20,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T15:05:28,synthetic-seeder
210108,2026-09-08,2101080201,20260908,CLT-210108,SESN-PAY-B-0108-2,39,210108,ENTR-PAYMENT-BASELINE-0108,20260908131000,39,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T15:10:00,synthetic-seeder
210108,2026-09-08,2101080202,20260908,CLT-210108,SESN-PAY-B-0108-2,39,210108,ENTR-PAYMENT-BASELINE-0108,20260908131009,39,interaction,limit_slider_changed,payment_limit_change,limit_150000,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T15:10:09,synthetic-seeder
210108,2026-09-08,2101080203,20260908,CLT-210108,SESN-PAY-B-0108-2,39,210108,ENTR-PAYMENT-BASELINE-0108,20260908131018,39,interaction,consent_sheet_shown,payment_limit_change,limit_150000,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T15:10:18,synthetic-seeder
210108,2026-09-08,2101080204,20260908,CLT-210108,SESN-PAY-B-0108-2,39,210108,ENTR-PAYMENT-BASELINE-0108,20260908131023,39,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T15:10:23,synthetic-seeder
210108,2026-09-10,2101080301,20260910,CLT-210108,SESN-PAY-B-0108-3,27,210108,ENTR-PAYMENT-BASELINE-0108,20260910131500,27,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T15:15:00,synthetic-seeder
210108,2026-09-10,2101080302,20260910,CLT-210108,SESN-PAY-B-0108-3,27,210108,ENTR-PAYMENT-BASELINE-0108,20260910131510,27,interaction,limit_slider_changed,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T15:15:10,synthetic-seeder
210108,2026-09-10,2101080303,20260910,CLT-210108,SESN-PAY-B-0108-3,27,210108,ENTR-PAYMENT-BASELINE-0108,20260910131513,27,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T15:15:13,synthetic-seeder
210108,2026-09-10,2101080304,20260910,CLT-210108,SESN-PAY-B-0108-3,27,210108,ENTR-PAYMENT-BASELINE-0108,20260910131521,27,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T15:15:21,synthetic-seeder
210109,2026-09-04,2101090101,20260904,CLT-210109,SESN-PAY-B-0109-1,42,210109,ENTR-PAYMENT-BASELINE-0109,20260904140500,42,interaction,limit_page_entered,payment_limit_change,limit_150000,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T16:05:00,synthetic-seeder
210109,2026-09-04,2101090102,20260904,CLT-210109,SESN-PAY-B-0109-1,42,210109,ENTR-PAYMENT-BASELINE-0109,20260904140508,42,interaction,limit_slider_changed,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T16:05:08,synthetic-seeder
210109,2026-09-04,2101090103,20260904,CLT-210109,SESN-PAY-B-0109-1,42,210109,ENTR-PAYMENT-BASELINE-0109,20260904140517,42,interaction,consent_sheet_shown,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T16:05:17,synthetic-seeder
210109,2026-09-04,2101090104,20260904,CLT-210109,SESN-PAY-B-0109-1,42,210109,ENTR-PAYMENT-BASELINE-0109,20260904140521,42,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T16:05:21,synthetic-seeder
210109,2026-09-05,2101090201,20260905,CLT-210109,SESN-PAY-B-0109-2,53,210109,ENTR-PAYMENT-BASELINE-0109,20260905141000,53,interaction,limit_page_entered,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T16:10:00,synthetic-seeder
210109,2026-09-05,2101090202,20260905,CLT-210109,SESN-PAY-B-0109-2,53,210109,ENTR-PAYMENT-BASELINE-0109,20260905141004,53,interaction,limit_slider_changed,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T16:10:04,synthetic-seeder
210109,2026-09-05,2101090203,20260905,CLT-210109,SESN-PAY-B-0109-2,53,210109,ENTR-PAYMENT-BASELINE-0109,20260905141015,53,interaction,consent_sheet_shown,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T16:10:15,synthetic-seeder
210109,2026-09-05,2101090204,20260905,CLT-210109,SESN-PAY-B-0109-2,53,210109,ENTR-PAYMENT-BASELINE-0109,20260905141018,53,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T16:10:18,synthetic-seeder
210109,2026-09-07,2101090301,20260907,CLT-210109,SESN-PAY-B-0109-3,30,210109,ENTR-PAYMENT-BASELINE-0109,20260907141500,30,interaction,limit_page_entered,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T16:15:00,synthetic-seeder
210109,2026-09-07,2101090302,20260907,CLT-210109,SESN-PAY-B-0109-3,30,210109,ENTR-PAYMENT-BASELINE-0109,20260907141506,30,interaction,limit_slider_changed,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T16:15:06,synthetic-seeder
210109,2026-09-07,2101090303,20260907,CLT-210109,SESN-PAY-B-0109-3,30,210109,ENTR-PAYMENT-BASELINE-0109,20260907141510,30,interaction,consent_sheet_shown,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T16:15:10,synthetic-seeder
210109,2026-09-07,2101090304,20260907,CLT-210109,SESN-PAY-B-0109-3,30,210109,ENTR-PAYMENT-BASELINE-0109,20260907141517,30,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T16:15:17,synthetic-seeder
210110,2026-09-05,2101100101,20260905,CLT-210110,SESN-PAY-B-0110-1,50,210110,ENTR-PAYMENT-BASELINE-0110,20260905150500,50,interaction,limit_page_entered,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T17:05:00,synthetic-seeder
210110,2026-09-05,2101100102,20260905,CLT-210110,SESN-PAY-B-0110-1,50,210110,ENTR-PAYMENT-BASELINE-0110,20260905150506,50,interaction,limit_slider_changed,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T17:05:06,synthetic-seeder
210110,2026-09-05,2101100103,20260905,CLT-210110,SESN-PAY-B-0110-1,50,210110,ENTR-PAYMENT-BASELINE-0110,20260905150514,50,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T17:05:14,synthetic-seeder
210110,2026-09-05,2101100104,20260905,CLT-210110,SESN-PAY-B-0110-1,50,210110,ENTR-PAYMENT-BASELINE-0110,20260905150522,50,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T17:05:22,synthetic-seeder
210110,2026-09-06,2101100201,20260906,CLT-210110,SESN-PAY-B-0110-2,57,210110,ENTR-PAYMENT-BASELINE-0110,20260906151000,57,interaction,limit_page_entered,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T17:10:00,synthetic-seeder
210110,2026-09-06,2101100202,20260906,CLT-210110,SESN-PAY-B-0110-2,57,210110,ENTR-PAYMENT-BASELINE-0110,20260906151004,57,interaction,limit_slider_changed,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T17:10:04,synthetic-seeder
210110,2026-09-06,2101100203,20260906,CLT-210110,SESN-PAY-B-0110-2,57,210110,ENTR-PAYMENT-BASELINE-0110,20260906151013,57,interaction,consent_sheet_shown,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T17:10:13,synthetic-seeder
210110,2026-09-06,2101100204,20260906,CLT-210110,SESN-PAY-B-0110-2,57,210110,ENTR-PAYMENT-BASELINE-0110,20260906151019,57,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T17:10:19,synthetic-seeder
210110,2026-09-08,2101100301,20260908,CLT-210110,SESN-PAY-B-0110-3,27,210110,ENTR-PAYMENT-BASELINE-0110,20260908151500,27,interaction,limit_page_entered,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T17:15:00,synthetic-seeder
210110,2026-09-08,2101100302,20260908,CLT-210110,SESN-PAY-B-0110-3,27,210110,ENTR-PAYMENT-BASELINE-0110,20260908151506,27,interaction,limit_slider_changed,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T17:15:06,synthetic-seeder
210110,2026-09-08,2101100303,20260908,CLT-210110,SESN-PAY-B-0110-3,27,210110,ENTR-PAYMENT-BASELINE-0110,20260908151515,27,interaction,consent_sheet_shown,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T17:15:15,synthetic-seeder
210110,2026-09-08,2101100304,20260908,CLT-210110,SESN-PAY-B-0110-3,27,210110,ENTR-PAYMENT-BASELINE-0110,20260908151524,27,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,10,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T17:15:24,synthetic-seeder
210111,2026-09-06,2101110101,20260906,CLT-210111,SESN-PAY-B-0111-1,34,210111,ENTR-PAYMENT-BASELINE-0111,20260906160500,34,interaction,limit_page_entered,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T18:05:00,synthetic-seeder
210111,2026-09-06,2101110102,20260906,CLT-210111,SESN-PAY-B-0111-1,34,210111,ENTR-PAYMENT-BASELINE-0111,20260906160509,34,interaction,limit_slider_changed,payment_limit_change,limit_150000,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T18:05:09,synthetic-seeder
210111,2026-09-06,2101110103,20260906,CLT-210111,SESN-PAY-B-0111-1,34,210111,ENTR-PAYMENT-BASELINE-0111,20260906160515,34,interaction,consent_sheet_shown,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T18:05:15,synthetic-seeder
210111,2026-09-06,2101110104,20260906,CLT-210111,SESN-PAY-B-0111-1,34,210111,ENTR-PAYMENT-BASELINE-0111,20260906160526,34,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T18:05:26,synthetic-seeder
210111,2026-09-07,2101110201,20260907,CLT-210111,SESN-PAY-B-0111-2,23,210111,ENTR-PAYMENT-BASELINE-0111,20260907161000,23,interaction,limit_page_entered,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T18:10:00,synthetic-seeder
210111,2026-09-07,2101110202,20260907,CLT-210111,SESN-PAY-B-0111-2,23,210111,ENTR-PAYMENT-BASELINE-0111,20260907161007,23,interaction,limit_slider_changed,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T18:10:07,synthetic-seeder
210111,2026-09-07,2101110203,20260907,CLT-210111,SESN-PAY-B-0111-2,23,210111,ENTR-PAYMENT-BASELINE-0111,20260907161018,23,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T18:10:18,synthetic-seeder
210111,2026-09-07,2101110204,20260907,CLT-210111,SESN-PAY-B-0111-2,23,210111,ENTR-PAYMENT-BASELINE-0111,20260907161027,23,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T18:10:27,synthetic-seeder
210111,2026-09-09,2101110301,20260909,CLT-210111,SESN-PAY-B-0111-3,46,210111,ENTR-PAYMENT-BASELINE-0111,20260909161500,46,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T18:15:00,synthetic-seeder
210111,2026-09-09,2101110302,20260909,CLT-210111,SESN-PAY-B-0111-3,46,210111,ENTR-PAYMENT-BASELINE-0111,20260909161511,46,interaction,limit_slider_changed,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T18:15:11,synthetic-seeder
210111,2026-09-09,2101110303,20260909,CLT-210111,SESN-PAY-B-0111-3,46,210111,ENTR-PAYMENT-BASELINE-0111,20260909161520,46,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T18:15:20,synthetic-seeder
210111,2026-09-09,2101110304,20260909,CLT-210111,SESN-PAY-B-0111-3,46,210111,ENTR-PAYMENT-BASELINE-0111,20260909161527,46,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-09T18:15:27,synthetic-seeder
210112,2026-09-07,2101120101,20260907,CLT-210112,SESN-PAY-B-0112-1,52,210112,ENTR-PAYMENT-BASELINE-0112,20260907100500,52,interaction,limit_page_entered,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T12:05:00,synthetic-seeder
210112,2026-09-07,2101120102,20260907,CLT-210112,SESN-PAY-B-0112-1,52,210112,ENTR-PAYMENT-BASELINE-0112,20260907100506,52,interaction,limit_slider_changed,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T12:05:06,synthetic-seeder
210112,2026-09-07,2101120103,20260907,CLT-210112,SESN-PAY-B-0112-1,52,210112,ENTR-PAYMENT-BASELINE-0112,20260907100518,52,interaction,consent_sheet_shown,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T12:05:18,synthetic-seeder
210112,2026-09-07,2101120104,20260907,CLT-210112,SESN-PAY-B-0112-1,52,210112,ENTR-PAYMENT-BASELINE-0112,20260907100527,52,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,10,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T12:05:27,synthetic-seeder
210112,2026-09-08,2101120201,20260908,CLT-210112,SESN-PAY-B-0112-2,23,210112,ENTR-PAYMENT-BASELINE-0112,20260908101000,23,interaction,limit_page_entered,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T12:10:00,synthetic-seeder
210112,2026-09-08,2101120202,20260908,CLT-210112,SESN-PAY-B-0112-2,23,210112,ENTR-PAYMENT-BASELINE-0112,20260908101006,23,interaction,limit_slider_changed,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T12:10:06,synthetic-seeder
210112,2026-09-08,2101120203,20260908,CLT-210112,SESN-PAY-B-0112-2,23,210112,ENTR-PAYMENT-BASELINE-0112,20260908101013,23,interaction,consent_sheet_shown,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T12:10:13,synthetic-seeder
210112,2026-09-08,2101120204,20260908,CLT-210112,SESN-PAY-B-0112-2,23,210112,ENTR-PAYMENT-BASELINE-0112,20260908101025,23,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,10,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-08T12:10:25,synthetic-seeder
210112,2026-09-10,2101120301,20260910,CLT-210112,SESN-PAY-B-0112-3,47,210112,ENTR-PAYMENT-BASELINE-0112,20260910101500,47,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T12:15:00,synthetic-seeder
210112,2026-09-10,2101120302,20260910,CLT-210112,SESN-PAY-B-0112-3,47,210112,ENTR-PAYMENT-BASELINE-0112,20260910101511,47,interaction,limit_slider_changed,payment_limit_change,limit_150000,3,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T12:15:11,synthetic-seeder
210112,2026-09-10,2101120303,20260910,CLT-210112,SESN-PAY-B-0112-3,47,210112,ENTR-PAYMENT-BASELINE-0112,20260910101517,47,interaction,consent_sheet_shown,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T12:15:17,synthetic-seeder
210112,2026-09-10,2101120304,20260910,CLT-210112,SESN-PAY-B-0112-3,47,210112,ENTR-PAYMENT-BASELINE-0112,20260910101525,47,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-10T12:15:25,synthetic-seeder
210113,2026-09-04,2101130101,20260904,CLT-210113,SESN-PAY-B-0113-1,51,210113,ENTR-PAYMENT-BASELINE-0113,20260904110500,51,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T13:05:00,synthetic-seeder
210113,2026-09-04,2101130102,20260904,CLT-210113,SESN-PAY-B-0113-1,51,210113,ENTR-PAYMENT-BASELINE-0113,20260904110509,51,interaction,limit_slider_changed,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T13:05:09,synthetic-seeder
210113,2026-09-04,2101130103,20260904,CLT-210113,SESN-PAY-B-0113-1,51,210113,ENTR-PAYMENT-BASELINE-0113,20260904110520,51,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T13:05:20,synthetic-seeder
210113,2026-09-04,2101130104,20260904,CLT-210113,SESN-PAY-B-0113-1,51,210113,ENTR-PAYMENT-BASELINE-0113,20260904110528,51,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-04T13:05:28,synthetic-seeder
210113,2026-09-05,2101130201,20260905,CLT-210113,SESN-PAY-B-0113-2,26,210113,ENTR-PAYMENT-BASELINE-0113,20260905111000,26,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T13:10:00,synthetic-seeder
210113,2026-09-05,2101130202,20260905,CLT-210113,SESN-PAY-B-0113-2,26,210113,ENTR-PAYMENT-BASELINE-0113,20260905111008,26,interaction,limit_slider_changed,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T13:10:08,synthetic-seeder
210113,2026-09-05,2101130203,20260905,CLT-210113,SESN-PAY-B-0113-2,26,210113,ENTR-PAYMENT-BASELINE-0113,20260905111014,26,interaction,consent_sheet_shown,payment_limit_change,limit_150000,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T13:10:14,synthetic-seeder
210113,2026-09-05,2101130204,20260905,CLT-210113,SESN-PAY-B-0113-2,26,210113,ENTR-PAYMENT-BASELINE-0113,20260905111019,26,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T13:10:19,synthetic-seeder
210113,2026-09-07,2101130301,20260907,CLT-210113,SESN-PAY-B-0113-3,33,210113,ENTR-PAYMENT-BASELINE-0113,20260907111500,33,interaction,limit_page_entered,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T13:15:00,synthetic-seeder
210113,2026-09-07,2101130302,20260907,CLT-210113,SESN-PAY-B-0113-3,33,210113,ENTR-PAYMENT-BASELINE-0113,20260907111505,33,interaction,limit_slider_changed,payment_limit_change,limit_150000,8,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T13:15:05,synthetic-seeder
210113,2026-09-07,2101130303,20260907,CLT-210113,SESN-PAY-B-0113-3,33,210113,ENTR-PAYMENT-BASELINE-0113,20260907111516,33,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T13:15:16,synthetic-seeder
210113,2026-09-07,2101130304,20260907,CLT-210113,SESN-PAY-B-0113-3,33,210113,ENTR-PAYMENT-BASELINE-0113,20260907111524,33,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-07T13:15:24,synthetic-seeder
210114,2026-09-05,2101140101,20260905,CLT-210114,SESN-PAY-B-0114-1,57,210114,ENTR-PAYMENT-BASELINE-0114,20260905120500,57,interaction,limit_page_entered,payment_limit_change,limit_150000,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T14:05:00,synthetic-seeder
210114,2026-09-05,2101140102,20260905,CLT-210114,SESN-PAY-B-0114-1,57,210114,ENTR-PAYMENT-BASELINE-0114,20260905120509,57,interaction,limit_slider_changed,payment_limit_change,limit_150000,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T14:05:09,synthetic-seeder
210114,2026-09-05,2101140103,20260905,CLT-210114,SESN-PAY-B-0114-1,57,210114,ENTR-PAYMENT-BASELINE-0114,20260905120516,57,interaction,consent_sheet_shown,payment_limit_change,limit_150000,5,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T14:05:16,synthetic-seeder
210114,2026-09-05,2101140104,20260905,CLT-210114,SESN-PAY-B-0114-1,57,210114,ENTR-PAYMENT-BASELINE-0114,20260905120525,57,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,4,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-05T14:05:25,synthetic-seeder
210114,2026-09-06,2101140201,20260906,CLT-210114,SESN-PAY-B-0114-2,26,210114,ENTR-PAYMENT-BASELINE-0114,20260906121000,26,interaction,limit_page_entered,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T14:10:00,synthetic-seeder
210114,2026-09-06,2101140202,20260906,CLT-210114,SESN-PAY-B-0114-2,26,210114,ENTR-PAYMENT-BASELINE-0114,20260906121008,26,interaction,limit_slider_changed,payment_limit_change,limit_150000,7,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T14:10:08,synthetic-seeder
210114,2026-09-06,2101140203,20260906,CLT-210114,SESN-PAY-B-0114-2,26,210114,ENTR-PAYMENT-BASELINE-0114,20260906121018,26,interaction,consent_sheet_shown,payment_limit_change,limit_150000,2,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T14:10:18,synthetic-seeder
210114,2026-09-06,2101140204,20260906,CLT-210114,SESN-PAY-B-0114-2,26,210114,ENTR-PAYMENT-BASELINE-0114,20260906121021,26,interaction,consent_sheet_closed,payment_limit_change,payment_incomplete,6,결제 한도 설정/변경,마이,요금/납부,결제 한도 설정/변경,CONTROL,2026-09-06T14:10:21,synthetic-seeder
