CZ_LNK_KEY,P_YYYYMMDD,ID,THREAD_ID,RUN_ID,SEARCH_QUERY,SEARCH_RESULT,CREATED_AT,STATUS,FIRST_RESPONSE_LATENCY_MS,WAS_CACHE_HIT,SEARCH_QUERY_TYPE,REWRITE_SEARCH_QUERY,SEARCH_RESULT_REFERENCE_TEMPLATE_NAME,IS_FALLBACK_SEARCH_RESULT,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
120315,2026-09-14,303151,THREAD-VAS-P-4-015,RUN-VAS-P-4-015-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:20:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:20:00,synthetic-seeder
120315,2026-09-14,303152,THREAD-VAS-P-4-015,RUN-VAS-P-4-015-2,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:25:00,completed,660.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:25:00,synthetic-seeder
120316,2026-09-14,303161,THREAD-VAS-P-4-016,RUN-VAS-P-4-016-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:21:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:21:00,synthetic-seeder
120316,2026-09-14,303162,THREAD-VAS-P-4-016,RUN-VAS-P-4-016-2,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:26:00,completed,520.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:26:00,synthetic-seeder
120317,2026-09-14,303171,THREAD-VAS-P-4-017,RUN-VAS-P-4-017-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:22:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:22:00,synthetic-seeder
120318,2026-09-14,303181,THREAD-VAS-P-4-018,RUN-VAS-P-4-018-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:23:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:23:00,synthetic-seeder
120319,2026-09-14,303191,THREAD-VAS-P-4-019,RUN-VAS-P-4-019-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:24:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:24:00,synthetic-seeder
120320,2026-09-14,303201,THREAD-VAS-P-4-020,RUN-VAS-P-4-020-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:25:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:25:00,synthetic-seeder
120321,2026-09-14,303211,THREAD-VAS-P-4-021,RUN-VAS-P-4-021-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:26:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:26:00,synthetic-seeder
120322,2026-09-14,303221,THREAD-VAS-P-4-022,RUN-VAS-P-4-022-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:27:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:27:00,synthetic-seeder
120323,2026-09-14,303231,THREAD-VAS-P-4-023,RUN-VAS-P-4-023-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:28:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:28:00,synthetic-seeder
120324,2026-09-14,303241,THREAD-VAS-P-4-024,RUN-VAS-P-4-024-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:29:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:29:00,synthetic-seeder
120325,2026-09-14,303251,THREAD-VAS-P-4-025,RUN-VAS-P-4-025-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:30:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:30:00,synthetic-seeder
120326,2026-09-14,303261,THREAD-VAS-P-4-026,RUN-VAS-P-4-026-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:31:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:31:00,synthetic-seeder
120327,2026-09-14,303271,THREAD-VAS-P-4-027,RUN-VAS-P-4-027-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:32:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:32:00,synthetic-seeder
120328,2026-09-14,303281,THREAD-VAS-P-4-028,RUN-VAS-P-4-028-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:33:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:33:00,synthetic-seeder
120329,2026-09-14,303291,THREAD-VAS-P-4-029,RUN-VAS-P-4-029-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:34:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:34:00,synthetic-seeder
120330,2026-09-14,303301,THREAD-VAS-P-4-030,RUN-VAS-P-4-030-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:35:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:35:00,synthetic-seeder
120331,2026-09-14,303311,THREAD-VAS-P-4-031,RUN-VAS-P-4-031-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:36:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:36:00,synthetic-seeder
120332,2026-09-14,303321,THREAD-VAS-P-4-032,RUN-VAS-P-4-032-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:37:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-14T20:37:00,synthetic-seeder
120333,2026-09-14,303331,THREAD-VAS-P-4-033,RUN-VAS-P-4-033-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:38:00,failed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:38:00,synthetic-seeder
120334,2026-09-14,303341,THREAD-VAS-P-4-034,RUN-VAS-P-4-034-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:39:00,failed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:39:00,synthetic-seeder
120335,2026-09-14,303351,THREAD-VAS-P-4-035,RUN-VAS-P-4-035-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:40:00,failed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:40:00,synthetic-seeder
120336,2026-09-14,303361,THREAD-VAS-P-4-036,RUN-VAS-P-4-036-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:41:00,failed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:41:00,synthetic-seeder
120337,2026-09-14,303371,THREAD-VAS-P-4-037,RUN-VAS-P-4-037-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:42:00,failed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:42:00,synthetic-seeder
120338,2026-09-14,303381,THREAD-VAS-P-4-038,RUN-VAS-P-4-038-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:43:00,failed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:43:00,synthetic-seeder
120339,2026-09-14,303391,THREAD-VAS-P-4-039,RUN-VAS-P-4-039-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:44:00,failed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:44:00,synthetic-seeder
120340,2026-09-14,303401,THREAD-VAS-P-4-040,RUN-VAS-P-4-040-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:45:00,failed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:45:00,synthetic-seeder
120341,2026-09-14,303411,THREAD-VAS-P-4-041,RUN-VAS-P-4-041-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:46:00,failed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:46:00,synthetic-seeder
120342,2026-09-14,303421,THREAD-VAS-P-4-042,RUN-VAS-P-4-042-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:47:00,failed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:47:00,synthetic-seeder
120343,2026-09-14,303431,THREAD-VAS-P-4-043,RUN-VAS-P-4-043-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:48:00,failed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:48:00,synthetic-seeder
120344,2026-09-14,303441,THREAD-VAS-P-4-044,RUN-VAS-P-4-044-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:49:00,failed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:49:00,synthetic-seeder
120345,2026-09-14,303451,THREAD-VAS-P-4-045,RUN-VAS-P-4-045-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:50:00,failed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:50:00,synthetic-seeder
120346,2026-09-14,303461,THREAD-VAS-P-4-046,RUN-VAS-P-4-046-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:51:00,failed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:51:00,synthetic-seeder
120347,2026-09-14,303471,THREAD-VAS-P-4-047,RUN-VAS-P-4-047-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:52:00,failed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:52:00,synthetic-seeder
120348,2026-09-14,303481,THREAD-VAS-P-4-048,RUN-VAS-P-4-048-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:53:00,failed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:53:00,synthetic-seeder
120349,2026-09-14,303491,THREAD-VAS-P-4-049,RUN-VAS-P-4-049-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:54:00,failed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:54:00,synthetic-seeder
120350,2026-09-14,303501,THREAD-VAS-P-4-050,RUN-VAS-P-4-050-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-14T18:55:00,failed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_NO_CTA,N,2026-09-14T20:55:00,synthetic-seeder
120401,2026-09-15,304011,THREAD-VAS-P-5-001,RUN-VAS-P-5-001-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:06:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:06:00,synthetic-seeder
120401,2026-09-15,304012,THREAD-VAS-P-5-001,RUN-VAS-P-5-001-2,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:11:00,completed,540.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:11:00,synthetic-seeder
120402,2026-09-15,304021,THREAD-VAS-P-5-002,RUN-VAS-P-5-002-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:07:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:07:00,synthetic-seeder
120402,2026-09-15,304022,THREAD-VAS-P-5-002,RUN-VAS-P-5-002-2,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:12:00,completed,560.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:12:00,synthetic-seeder
120403,2026-09-15,304031,THREAD-VAS-P-5-003,RUN-VAS-P-5-003-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:08:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:08:00,synthetic-seeder
120403,2026-09-15,304032,THREAD-VAS-P-5-003,RUN-VAS-P-5-003-2,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:13:00,completed,580.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:13:00,synthetic-seeder
120404,2026-09-15,304041,THREAD-VAS-P-5-004,RUN-VAS-P-5-004-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:09:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:09:00,synthetic-seeder
120404,2026-09-15,304042,THREAD-VAS-P-5-004,RUN-VAS-P-5-004-2,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:14:00,completed,600.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:14:00,synthetic-seeder
120405,2026-09-15,304051,THREAD-VAS-P-5-005,RUN-VAS-P-5-005-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:10:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:10:00,synthetic-seeder
120405,2026-09-15,304052,THREAD-VAS-P-5-005,RUN-VAS-P-5-005-2,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:15:00,completed,620.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:15:00,synthetic-seeder
120406,2026-09-15,304061,THREAD-VAS-P-5-006,RUN-VAS-P-5-006-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:11:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:11:00,synthetic-seeder
120406,2026-09-15,304062,THREAD-VAS-P-5-006,RUN-VAS-P-5-006-2,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:16:00,completed,640.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:16:00,synthetic-seeder
120407,2026-09-15,304071,THREAD-VAS-P-5-007,RUN-VAS-P-5-007-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:12:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:12:00,synthetic-seeder
120407,2026-09-15,304072,THREAD-VAS-P-5-007,RUN-VAS-P-5-007-2,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:17:00,completed,660.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:17:00,synthetic-seeder
120408,2026-09-15,304081,THREAD-VAS-P-5-008,RUN-VAS-P-5-008-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:13:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:13:00,synthetic-seeder
120408,2026-09-15,304082,THREAD-VAS-P-5-008,RUN-VAS-P-5-008-2,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:18:00,completed,520.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:18:00,synthetic-seeder
120409,2026-09-15,304091,THREAD-VAS-P-5-009,RUN-VAS-P-5-009-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:14:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:14:00,synthetic-seeder
120409,2026-09-15,304092,THREAD-VAS-P-5-009,RUN-VAS-P-5-009-2,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:19:00,completed,540.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:19:00,synthetic-seeder
120410,2026-09-15,304101,THREAD-VAS-P-5-010,RUN-VAS-P-5-010-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:15:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:15:00,synthetic-seeder
120410,2026-09-15,304102,THREAD-VAS-P-5-010,RUN-VAS-P-5-010-2,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:20:00,completed,560.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:20:00,synthetic-seeder
120411,2026-09-15,304111,THREAD-VAS-P-5-011,RUN-VAS-P-5-011-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:16:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:16:00,synthetic-seeder
120411,2026-09-15,304112,THREAD-VAS-P-5-011,RUN-VAS-P-5-011-2,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:21:00,completed,580.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:21:00,synthetic-seeder
120412,2026-09-15,304121,THREAD-VAS-P-5-012,RUN-VAS-P-5-012-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:17:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:17:00,synthetic-seeder
120412,2026-09-15,304122,THREAD-VAS-P-5-012,RUN-VAS-P-5-012-2,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:22:00,completed,600.0,True,repeat,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:22:00,synthetic-seeder
120413,2026-09-15,304131,THREAD-VAS-P-5-013,RUN-VAS-P-5-013-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:18:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:18:00,synthetic-seeder
120414,2026-09-15,304141,THREAD-VAS-P-5-014,RUN-VAS-P-5-014-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:19:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:19:00,synthetic-seeder
120415,2026-09-15,304151,THREAD-VAS-P-5-015,RUN-VAS-P-5-015-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:20:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:20:00,synthetic-seeder
120416,2026-09-15,304161,THREAD-VAS-P-5-016,RUN-VAS-P-5-016-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:21:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:21:00,synthetic-seeder
120417,2026-09-15,304171,THREAD-VAS-P-5-017,RUN-VAS-P-5-017-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:22:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:22:00,synthetic-seeder
120418,2026-09-15,304181,THREAD-VAS-P-5-018,RUN-VAS-P-5-018-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:23:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:23:00,synthetic-seeder
120419,2026-09-15,304191,THREAD-VAS-P-5-019,RUN-VAS-P-5-019-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:24:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:24:00,synthetic-seeder
120420,2026-09-15,304201,THREAD-VAS-P-5-020,RUN-VAS-P-5-020-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:25:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:25:00,synthetic-seeder
120421,2026-09-15,304211,THREAD-VAS-P-5-021,RUN-VAS-P-5-021-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:26:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:26:00,synthetic-seeder
120422,2026-09-15,304221,THREAD-VAS-P-5-022,RUN-VAS-P-5-022-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:27:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:27:00,synthetic-seeder
120423,2026-09-15,304231,THREAD-VAS-P-5-023,RUN-VAS-P-5-023-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:28:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:28:00,synthetic-seeder
120424,2026-09-15,304241,THREAD-VAS-P-5-024,RUN-VAS-P-5-024-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:29:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:29:00,synthetic-seeder
120425,2026-09-15,304251,THREAD-VAS-P-5-025,RUN-VAS-P-5-025-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:30:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:30:00,synthetic-seeder
120426,2026-09-15,304261,THREAD-VAS-P-5-026,RUN-VAS-P-5-026-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:31:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:31:00,synthetic-seeder
120427,2026-09-15,304271,THREAD-VAS-P-5-027,RUN-VAS-P-5-027-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:32:00,completed,580.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:32:00,synthetic-seeder
120428,2026-09-15,304281,THREAD-VAS-P-5-028,RUN-VAS-P-5-028-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:33:00,completed,600.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:33:00,synthetic-seeder
120429,2026-09-15,304291,THREAD-VAS-P-5-029,RUN-VAS-P-5-029-1,부가서비스 해지,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:34:00,completed,620.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:34:00,synthetic-seeder
120430,2026-09-15,304301,THREAD-VAS-P-5-030,RUN-VAS-P-5-030-1,부가서비스 끄기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:35:00,completed,640.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:35:00,synthetic-seeder
120431,2026-09-15,304311,THREAD-VAS-P-5-031,RUN-VAS-P-5-031-1,안 쓰는 서비스 빼기,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:36:00,completed,660.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:36:00,synthetic-seeder
120432,2026-09-15,304321,THREAD-VAS-P-5-032,RUN-VAS-P-5-032-1,내가 가입한 부가서비스,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:37:00,completed,520.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:37:00,synthetic-seeder
120433,2026-09-15,304331,THREAD-VAS-P-5-033,RUN-VAS-P-5-033-1,부가서비스 확인,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:38:00,completed,540.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:38:00,synthetic-seeder
120434,2026-09-15,304341,THREAD-VAS-P-5-034,RUN-VAS-P-5-034-1,부가서비스 변경,부가서비스 조회/해지 화면으로 이동할 수 있습니다.,2026-09-15T18:39:00,completed,560.0,False,initial,부가서비스 조회/해지,VAS_GUIDE_WITH_CTA,N,2026-09-15T20:39:00,synthetic-seeder
