P_YYYYMMDD,BASE_YYMM,ENTR_NO,ENTR_SVC_SEQNO,CUST_NO,PROD_CD,PROD_NM,BUY_PRC_YN,VAT_INCL_ALL_AMT,SVC_STTS_CD,SVC_STRT_DT,SVC_END_DT,SRVL_YN,EXPY_YN,PROD_ENTR_DAYS,PROD_ENTR_MMCT,ATRC_CHNL_DIVS_NM,EXPY_CHNL_DIVS_NM,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-04,202609,ENTR-VAS-BASELINE-0302,ENTR-VAS-BASELINE-0302-2,110302,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0302,ENTR-VAS-BASELINE-0302-3,110302,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0303,ENTR-VAS-BASELINE-0303-1,110303,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0303,ENTR-VAS-BASELINE-0303-2,110303,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0303,ENTR-VAS-BASELINE-0303-3,110303,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0304,ENTR-VAS-BASELINE-0304-1,110304,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0304,ENTR-VAS-BASELINE-0304-2,110304,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0304,ENTR-VAS-BASELINE-0304-3,110304,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0305,ENTR-VAS-BASELINE-0305-1,110305,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0305,ENTR-VAS-BASELINE-0305-2,110305,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0305,ENTR-VAS-BASELINE-0305-3,110305,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0306,ENTR-VAS-BASELINE-0306-1,110306,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0306,ENTR-VAS-BASELINE-0306-2,110306,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0306,ENTR-VAS-BASELINE-0306-3,110306,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0307,ENTR-VAS-BASELINE-0307-1,110307,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0307,ENTR-VAS-BASELINE-0307-2,110307,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0307,ENTR-VAS-BASELINE-0307-3,110307,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0308,ENTR-VAS-BASELINE-0308-1,110308,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0308,ENTR-VAS-BASELINE-0308-2,110308,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0308,ENTR-VAS-BASELINE-0308-3,110308,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0309,ENTR-VAS-BASELINE-0309-1,110309,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0309,ENTR-VAS-BASELINE-0309-2,110309,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0309,ENTR-VAS-BASELINE-0309-3,110309,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0310,ENTR-VAS-BASELINE-0310-1,110310,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0310,ENTR-VAS-BASELINE-0310-2,110310,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0310,ENTR-VAS-BASELINE-0310-3,110310,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0311,ENTR-VAS-BASELINE-0311-1,110311,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0311,ENTR-VAS-BASELINE-0311-2,110311,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0311,ENTR-VAS-BASELINE-0311-3,110311,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0312,ENTR-VAS-BASELINE-0312-1,110312,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0312,ENTR-VAS-BASELINE-0312-2,110312,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0312,ENTR-VAS-BASELINE-0312-3,110312,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0313,ENTR-VAS-BASELINE-0313-1,110313,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0313,ENTR-VAS-BASELINE-0313-2,110313,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0313,ENTR-VAS-BASELINE-0313-3,110313,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0314,ENTR-VAS-BASELINE-0314-1,110314,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0314,ENTR-VAS-BASELINE-0314-2,110314,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0314,ENTR-VAS-BASELINE-0314-3,110314,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0315,ENTR-VAS-BASELINE-0315-1,110315,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0315,ENTR-VAS-BASELINE-0315-2,110315,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0315,ENTR-VAS-BASELINE-0315-3,110315,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0316,ENTR-VAS-BASELINE-0316-1,110316,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0316,ENTR-VAS-BASELINE-0316-2,110316,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0316,ENTR-VAS-BASELINE-0316-3,110316,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0317,ENTR-VAS-BASELINE-0317-1,110317,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0317,ENTR-VAS-BASELINE-0317-2,110317,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0317,ENTR-VAS-BASELINE-0317-3,110317,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0318,ENTR-VAS-BASELINE-0318-1,110318,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0318,ENTR-VAS-BASELINE-0318-2,110318,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0318,ENTR-VAS-BASELINE-0318-3,110318,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0319,ENTR-VAS-BASELINE-0319-1,110319,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0319,ENTR-VAS-BASELINE-0319-2,110319,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0319,ENTR-VAS-BASELINE-0319-3,110319,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0320,ENTR-VAS-BASELINE-0320-1,110320,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0320,ENTR-VAS-BASELINE-0320-2,110320,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0320,ENTR-VAS-BASELINE-0320-3,110320,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0321,ENTR-VAS-BASELINE-0321-1,110321,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0321,ENTR-VAS-BASELINE-0321-2,110321,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0321,ENTR-VAS-BASELINE-0321-3,110321,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0322,ENTR-VAS-BASELINE-0322-1,110322,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0322,ENTR-VAS-BASELINE-0322-2,110322,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0322,ENTR-VAS-BASELINE-0322-3,110322,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0323,ENTR-VAS-BASELINE-0323-1,110323,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0323,ENTR-VAS-BASELINE-0323-2,110323,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0323,ENTR-VAS-BASELINE-0323-3,110323,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0324,ENTR-VAS-BASELINE-0324-1,110324,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0324,ENTR-VAS-BASELINE-0324-2,110324,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0324,ENTR-VAS-BASELINE-0324-3,110324,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0325,ENTR-VAS-BASELINE-0325-1,110325,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0325,ENTR-VAS-BASELINE-0325-2,110325,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0325,ENTR-VAS-BASELINE-0325-3,110325,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0326,ENTR-VAS-BASELINE-0326-1,110326,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0326,ENTR-VAS-BASELINE-0326-2,110326,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0326,ENTR-VAS-BASELINE-0326-3,110326,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0327,ENTR-VAS-BASELINE-0327-1,110327,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0327,ENTR-VAS-BASELINE-0327-2,110327,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0327,ENTR-VAS-BASELINE-0327-3,110327,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0328,ENTR-VAS-BASELINE-0328-1,110328,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0328,ENTR-VAS-BASELINE-0328-2,110328,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0328,ENTR-VAS-BASELINE-0328-3,110328,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0329,ENTR-VAS-BASELINE-0329-1,110329,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0329,ENTR-VAS-BASELINE-0329-2,110329,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0329,ENTR-VAS-BASELINE-0329-3,110329,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0330,ENTR-VAS-BASELINE-0330-1,110330,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0330,ENTR-VAS-BASELINE-0330-2,110330,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0330,ENTR-VAS-BASELINE-0330-3,110330,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0331,ENTR-VAS-BASELINE-0331-1,110331,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0331,ENTR-VAS-BASELINE-0331-2,110331,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0331,ENTR-VAS-BASELINE-0331-3,110331,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0332,ENTR-VAS-BASELINE-0332-1,110332,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0332,ENTR-VAS-BASELINE-0332-2,110332,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0332,ENTR-VAS-BASELINE-0332-3,110332,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0333,ENTR-VAS-BASELINE-0333-1,110333,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0333,ENTR-VAS-BASELINE-0333-2,110333,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0333,ENTR-VAS-BASELINE-0333-3,110333,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0334,ENTR-VAS-BASELINE-0334-1,110334,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0334,ENTR-VAS-BASELINE-0334-2,110334,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0334,ENTR-VAS-BASELINE-0334-3,110334,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0335,ENTR-VAS-BASELINE-0335-1,110335,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0335,ENTR-VAS-BASELINE-0335-2,110335,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0335,ENTR-VAS-BASELINE-0335-3,110335,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0336,ENTR-VAS-BASELINE-0336-1,110336,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0336,ENTR-VAS-BASELINE-0336-2,110336,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0336,ENTR-VAS-BASELINE-0336-3,110336,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0337,ENTR-VAS-BASELINE-0337-1,110337,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0337,ENTR-VAS-BASELINE-0337-2,110337,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0337,ENTR-VAS-BASELINE-0337-3,110337,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0338,ENTR-VAS-BASELINE-0338-1,110338,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
